Project Name,Project Link,File Name,File Link,Missing Line Number,Missing Line Link,
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/std/ConcurrentHashMap.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/std/ConcurrentHashMap.java,3150 -> 3167,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/std/ConcurrentHashMap.java#L3150#L3167,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/discovery/PeerFinder.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/discovery/PeerFinder.java,445,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/discovery/PeerFinder.java#L445,Web Services Interaction
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/common/blobstore/fs/FsBlobContainer.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/common/blobstore/fs/FsBlobContainer.java,160 -> 161,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/common/blobstore/fs/FsBlobContainer.java#L160#L161,File Processing
ignite-3,https://github.com/apache/ignite-3,modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/checkpoint/Checkpointer.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/checkpoint/Checkpointer.java,304,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/checkpoint/Checkpointer.java#L304,Not implemented
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/snapshots/SnapshotInfo.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/snapshots/SnapshotInfo.java,106 -> 107,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/snapshots/SnapshotInfo.java#L106#L107,Others
ignite-3,https://github.com/apache/ignite-3,modules/client/src/test/java/org/apache/ignite/client/fakes/FakeSqlRow.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/client/src/test/java/org/apache/ignite/client/fakes/FakeSqlRow.java,258,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/client/src/test/java/org/apache/ignite/client/fakes/FakeSqlRow.java#L258,Others
ignite-3,https://github.com/apache/ignite-3,modules/metrics/src/main/java/org/apache/ignite/internal/metrics/exporters/jmx/MetricSetMbean.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/metrics/src/main/java/org/apache/ignite/internal/metrics/exporters/jmx/MetricSetMbean.java,159,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/metrics/src/main/java/org/apache/ignite/internal/metrics/exporters/jmx/MetricSetMbean.java#L159,Not implemented
californium,https://github.com/eclipse-californium/californium,element-connector/src/main/java/org/eclipse/californium/elements/util/SslContextUtil.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/SslContextUtil.java,700,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/SslContextUtil.java#L700,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/compute/src/test/java/org/apache/ignite/internal/compute/ClassLoaderExceptionsMapperTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/compute/src/test/java/org/apache/ignite/internal/compute/ClassLoaderExceptionsMapperTest.java,52,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/compute/src/test/java/org/apache/ignite/internal/compute/ClassLoaderExceptionsMapperTest.java#L52,Test Implementation Error or Skipped Test Or Part of Test
hono,https://github.com/eclipse-hono/hono,services/device-registry-base/src/main/java/org/eclipse/hono/deviceregistry/service/device/DeviceKey.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/services/device-registry-base/src/main/java/org/eclipse/hono/deviceregistry/service/device/DeviceKey.java,101,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/services/device-registry-base/src/main/java/org/eclipse/hono/deviceregistry/service/device/DeviceKey.java#L101,Others
ignite-3,https://github.com/apache/ignite-3,modules/rest-api/src/main/java/org/apache/ignite/internal/rest/api/metric/NodeMetricApi.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/rest-api/src/main/java/org/apache/ignite/internal/rest/api/metric/NodeMetricApi.java,46 -> 47,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/rest-api/src/main/java/org/apache/ignite/internal/rest/api/metric/NodeMetricApi.java#L46#L47,Web Services Interaction
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/cluster/service/PendingClusterTask.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/service/PendingClusterTask.java,70,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/service/PendingClusterTask.java#L70,Others
californium,https://github.com/eclipse-californium/californium,demo-apps/cf-extplugtest-server/src/main/java/org/eclipse/californium/extplugtests/ExtendedTestServer.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/cf-extplugtest-server/src/main/java/org/eclipse/californium/extplugtests/ExtendedTestServer.java,871 -> 873,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/cf-extplugtest-server/src/main/java/org/eclipse/californium/extplugtests/ExtendedTestServer.java#L871#L873,Others
californium,https://github.com/eclipse-californium/californium,element-connector/src/main/java/org/eclipse/californium/elements/util/JceProviderUtil.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/JceProviderUtil.java,633,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/JceProviderUtil.java#L633,Web Services Interaction
californium,https://github.com/eclipse-californium/californium,californium-core/src/main/java/org/eclipse/californium/core/network/stack/CongestionControlLayer.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/californium-core/src/main/java/org/eclipse/californium/core/network/stack/CongestionControlLayer.java,693,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/californium-core/src/main/java/org/eclipse/californium/core/network/stack/CongestionControlLayer.java#L693,NetWork Configurition
crate,https://github.com/crate/crate,plugins/es-analysis-common/src/main/java/org/elasticsearch/analysis/common/CommonGramsTokenFilterFactory.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/plugins/es-analysis-common/src/main/java/org/elasticsearch/analysis/common/CommonGramsTokenFilterFactory.java,54 -> 56,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/plugins/es-analysis-common/src/main/java/org/elasticsearch/analysis/common/CommonGramsTokenFilterFactory.java#L54#L56,Others
ignite-3,https://github.com/apache/ignite-3,modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/tree/BplusTree.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/tree/BplusTree.java,3598,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/tree/BplusTree.java#L3598,Others
ignite-3,https://github.com/apache/ignite-3,modules/catalog/src/main/java/org/apache/ignite/internal/catalog/CatalogParamsValidationUtils.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/catalog/src/main/java/org/apache/ignite/internal/catalog/CatalogParamsValidationUtils.java,94,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/catalog/src/main/java/org/apache/ignite/internal/catalog/CatalogParamsValidationUtils.java#L94,Others
ignite-3,https://github.com/apache/ignite-3,modules/configuration/src/main/java/org/apache/ignite/internal/configuration/NamedListConfiguration.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/configuration/src/main/java/org/apache/ignite/internal/configuration/NamedListConfiguration.java,194,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/configuration/src/main/java/org/apache/ignite/internal/configuration/NamedListConfiguration.java#L194,Not implemented
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/indices/breaker/CircuitBreakerStats.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/indices/breaker/CircuitBreakerStats.java,73,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/indices/breaker/CircuitBreakerStats.java#L73,Others
ignite-3,https://github.com/apache/ignite-3,modules/jdbc/src/integrationTest/java/org/apache/ignite/jdbc/ItJdbcComplexDmlDdlSelfTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/jdbc/src/integrationTest/java/org/apache/ignite/jdbc/ItJdbcComplexDmlDdlSelfTest.java,379 -> 381,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/jdbc/src/integrationTest/java/org/apache/ignite/jdbc/ItJdbcComplexDmlDdlSelfTest.java#L379#L381,Test Implementation Error or Skipped Test Or Part of Test
hono,https://github.com/eclipse-hono/hono,service-base/src/main/java/org/eclipse/hono/service/auth/ValidityOnlyTrustManagerFactory.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/service-base/src/main/java/org/eclipse/hono/service/auth/ValidityOnlyTrustManagerFactory.java,73 -> 76,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/service-base/src/main/java/org/eclipse/hono/service/auth/ValidityOnlyTrustManagerFactory.java#L73#L76,Web Services Interaction
leshan,https://github.com/eclipse/leshan,leshan-core/src/main/java/org/eclipse/leshan/core/response/RegisterResponse.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-core/src/main/java/org/eclipse/leshan/core/response/RegisterResponse.java,86,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-core/src/main/java/org/eclipse/leshan/core/response/RegisterResponse.java#L86,Web Services Interaction
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/cairo/CairoConfigurationWrapper.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/CairoConfigurationWrapper.java,536,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/CairoConfigurationWrapper.java#L536,Database
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/griffin/FunctionParser.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/FunctionParser.java,447,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/FunctionParser.java#L447,Others
californium,https://github.com/eclipse-californium/californium,californium-core/src/main/java/org/eclipse/californium/core/coap/UriQueryParameter.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/californium-core/src/main/java/org/eclipse/californium/core/coap/UriQueryParameter.java,293,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/californium-core/src/main/java/org/eclipse/californium/core/coap/UriQueryParameter.java#L293,Web Services Interaction
californium,https://github.com/eclipse-californium/californium,element-connector-tcp-netty/src/main/java/org/eclipse/californium/elements/tcp/netty/TcpClientConnector.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector-tcp-netty/src/main/java/org/eclipse/californium/elements/tcp/netty/TcpClientConnector.java,306 -> 307,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector-tcp-netty/src/main/java/org/eclipse/californium/elements/tcp/netty/TcpClientConnector.java#L306#L307,Web Services Interaction
californium,https://github.com/eclipse-californium/californium,californium-core/src/main/java/org/eclipse/californium/core/coap/OptionNumberRegistry.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/californium-core/src/main/java/org/eclipse/californium/core/coap/OptionNumberRegistry.java,417 -> 419,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/californium-core/src/main/java/org/eclipse/californium/core/coap/OptionNumberRegistry.java#L417#L419,Others
crate,https://github.com/crate/crate,server/src/main/java/io/crate/analyze/WhereClause.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/analyze/WhereClause.java,135,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/analyze/WhereClause.java#L135,Others
californium,https://github.com/eclipse-californium/californium,demo-apps/sc-dtls-example-server/src/main/java/org/eclipse/californium/scandium/examples/ExampleDTLSServer.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/sc-dtls-example-server/src/main/java/org/eclipse/californium/scandium/examples/ExampleDTLSServer.java,70 -> 73,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/sc-dtls-example-server/src/main/java/org/eclipse/californium/scandium/examples/ExampleDTLSServer.java#L70#L73,Web Services Interaction
crate,https://github.com/crate/crate,server/src/main/java/io/crate/execution/engine/aggregation/impl/GeometricMeanAggregation.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/execution/engine/aggregation/impl/GeometricMeanAggregation.java,284,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/execution/engine/aggregation/impl/GeometricMeanAggregation.java#L284,Others
leshan,https://github.com/eclipse/leshan,leshan-client-core/src/main/java/org/eclipse/leshan/client/request/DefaultDownlinkReceiver.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-client-core/src/main/java/org/eclipse/leshan/client/request/DefaultDownlinkReceiver.java,381 -> 382,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-client-core/src/main/java/org/eclipse/leshan/client/request/DefaultDownlinkReceiver.java#L381#L382,Web Services Interaction
californium,https://github.com/eclipse-californium/californium,scandium-core/src/main/java/org/eclipse/californium/scandium/dtls/Connection.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/scandium-core/src/main/java/org/eclipse/californium/scandium/dtls/Connection.java,910 -> 911,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/scandium-core/src/main/java/org/eclipse/californium/scandium/dtls/Connection.java#L910#L911,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/catalog/src/main/java/org/apache/ignite/internal/catalog/descriptors/CatalogTableDescriptor.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/catalog/src/main/java/org/apache/ignite/internal/catalog/descriptors/CatalogTableDescriptor.java,43,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/catalog/src/main/java/org/apache/ignite/internal/catalog/descriptors/CatalogTableDescriptor.java#L43,Others
ignite-3,https://github.com/apache/ignite-3,modules/sql-engine/src/test/java/org/apache/ignite/internal/sql/engine/benchmarks/SqlBenchmark.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/test/java/org/apache/ignite/internal/sql/engine/benchmarks/SqlBenchmark.java,110 -> 116,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/test/java/org/apache/ignite/internal/sql/engine/benchmarks/SqlBenchmark.java#L110#L116,Test Implementation Error or Skipped Test Or Part of Test
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/index/seqno/ReplicationTracker.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/seqno/ReplicationTracker.java,1405 -> 1407,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/seqno/ReplicationTracker.java#L1405#L1407,Web Services Interaction
crate,https://github.com/crate/crate,server/src/main/java/io/crate/expression/scalar/arithmetic/SquareRootFunction.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/expression/scalar/arithmetic/SquareRootFunction.java,30,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/expression/scalar/arithmetic/SquareRootFunction.java#L30,Others
hono,https://github.com/eclipse-hono/hono,clients/amqp-connection/src/main/java/org/eclipse/hono/client/amqp/connection/impl/HonoConnectionImpl.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/clients/amqp-connection/src/main/java/org/eclipse/hono/client/amqp/connection/impl/HonoConnectionImpl.java,653,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/clients/amqp-connection/src/main/java/org/eclipse/hono/client/amqp/connection/impl/HonoConnectionImpl.java#L653,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/network/src/test/java/org/apache/ignite/internal/network/SerializationMicroBenchmark.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/network/src/test/java/org/apache/ignite/internal/network/SerializationMicroBenchmark.java,264 -> 266,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/network/src/test/java/org/apache/ignite/internal/network/SerializationMicroBenchmark.java#L264#L266,Test Implementation Error or Skipped Test Or Part of Test
ignite-3,https://github.com/apache/ignite-3,modules/raft/src/main/java/org/apache/ignite/raft/jraft/core/Replicator.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/raft/src/main/java/org/apache/ignite/raft/jraft/core/Replicator.java,1496,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/raft/src/main/java/org/apache/ignite/raft/jraft/core/Replicator.java#L1496,Web Services Interaction
crate,https://github.com/crate/crate,libs/es-x-content/src/main/java/org/elasticsearch/common/xcontent/ConstructingObjectParser.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/es-x-content/src/main/java/org/elasticsearch/common/xcontent/ConstructingObjectParser.java,443,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/es-x-content/src/main/java/org/elasticsearch/common/xcontent/ConstructingObjectParser.java#L443,Others
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/cairo/CairoConfigurationWrapper.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/CairoConfigurationWrapper.java,726,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/CairoConfigurationWrapper.java#L726,Database
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/index/translog/TranslogCorruptedException.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/translog/TranslogCorruptedException.java,49 -> 50,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/translog/TranslogCorruptedException.java#L49#L50,File Processing
crate,https://github.com/crate/crate,server/src/main/java/io/crate/types/NotSupportedType.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/types/NotSupportedType.java,46,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/types/NotSupportedType.java#L46,Not implemented
ignite-3,https://github.com/apache/ignite-3,modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/sql/IgniteSqlAlterZoneRenameTo.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/sql/IgniteSqlAlterZoneRenameTo.java,44,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/sql/IgniteSqlAlterZoneRenameTo.java#L44,Database
ignite-3,https://github.com/apache/ignite-3,modules/table/src/main/java/org/apache/ignite/internal/table/KeyValueBinaryViewImpl.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/table/src/main/java/org/apache/ignite/internal/table/KeyValueBinaryViewImpl.java,469 -> 470,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/table/src/main/java/org/apache/ignite/internal/table/KeyValueBinaryViewImpl.java#L469#L470,Database
leshan,https://github.com/eclipse/leshan,leshan-server-core/src/main/java/org/eclipse/leshan/server/queue/PresenceServiceImpl.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-server-core/src/main/java/org/eclipse/leshan/server/queue/PresenceServiceImpl.java,163 -> 164,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-server-core/src/main/java/org/eclipse/leshan/server/queue/PresenceServiceImpl.java#L163#L164,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/api/src/main/java/org/apache/ignite/lang/SchemaNotFoundException.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/api/src/main/java/org/apache/ignite/lang/SchemaNotFoundException.java,46 -> 47,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/api/src/main/java/org/apache/ignite/lang/SchemaNotFoundException.java#L46#L47,Others
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/griffin/engine/functions/analytic/RankFunctionFactory.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/engine/functions/analytic/RankFunctionFactory.java,288,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/griffin/engine/functions/analytic/RankFunctionFactory.java#L288,Not implemented
californium,https://github.com/eclipse-californium/californium,demo-apps/cf-plugtest-checker/src/main/java/org/eclipse/californium/plugtests/TestClientAbstract.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/cf-plugtest-checker/src/main/java/org/eclipse/californium/plugtests/TestClientAbstract.java,940 -> 941,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/cf-plugtest-checker/src/main/java/org/eclipse/californium/plugtests/TestClientAbstract.java#L940#L941,Web Services Interaction
leshan,https://github.com/eclipse/leshan,leshan-client-cf/src/main/java/org/eclipse/leshan/client/californium/endpoint/CaliforniumClientEndpointsProvider.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-client-cf/src/main/java/org/eclipse/leshan/client/californium/endpoint/CaliforniumClientEndpointsProvider.java,361 -> 362,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-client-cf/src/main/java/org/eclipse/leshan/client/californium/endpoint/CaliforniumClientEndpointsProvider.java#L361#L362,Web Services Interaction
crate,https://github.com/crate/crate,server/src/main/java/io/crate/execution/engine/indexing/ShardingUpsertExecutor.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/execution/engine/indexing/ShardingUpsertExecutor.java,259,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/execution/engine/indexing/ShardingUpsertExecutor.java#L259,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/client/src/main/java/org/apache/ignite/internal/client/TcpClientChannel.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/client/src/main/java/org/apache/ignite/internal/client/TcpClientChannel.java,681 -> 683,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/client/src/main/java/org/apache/ignite/internal/client/TcpClientChannel.java#L681#L683,Web Services Interaction
crate,https://github.com/crate/crate,libs/sql-parser/src/main/java/io/crate/sql/tree/NotNullColumnConstraint.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/sql-parser/src/main/java/io/crate/sql/tree/NotNullColumnConstraint.java,33 -> 34,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/sql-parser/src/main/java/io/crate/sql/tree/NotNullColumnConstraint.java#L33#L34,Others
ignite-3,https://github.com/apache/ignite-3,modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/prepare/IgnitePrograms.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/prepare/IgnitePrograms.java,36,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/prepare/IgnitePrograms.java#L36,Others
ignite-3,https://github.com/apache/ignite-3,modules/runner/src/integrationTest/java/org/apache/ignite/internal/benchmark/AbstractOneNodeBenchmark.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/benchmark/AbstractOneNodeBenchmark.java,55,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/benchmark/AbstractOneNodeBenchmark.java#L55,Others
